69,2001,16052,3
99,2008,15011,1
76,2004,6081,4
50,2010,6074,1
79,2004,6082,3
85,2003,6092,5
34,2003,6131,1
56,2011,6032,1
86,2006,16072,2
25,2000,6111,1
64,2013,6132,2
57,2003,16043,1
64,2002,15031,1
96,2008,6032,2
94,1998,6041,1
83,1999,6082,10
80,2004,15011,3
61,2009,6052,1
66,2014,6072,2
57,2012,6131,2
54,1998,6033,1
26,2004,15011,1
56,2011,16051,3
86,1999,6043,2
31,1998,16051,1
80,2005,16052,5
16,2014,6022,1
99,2004,13012,3
80,1999,13012,7
61,1998,6052,6
51,2000,6073,1
91,2003,6061,6
65,2003,13013,1
85,2002,6074,7
77,2009,16063,4
87,2012,6061,5
68,2008,6041,1
43,2002,6132,2
19,1999,6011,1
77,2006,6131,6
87,2003,6094,3
78,2003,6052,3
65,2006,6071,2
93,2001,6092,2
61,2002,6093,1
68,2003,6074,4
99,2013,6061,1
57,2004,6052,1
64,2012,15021,1
96,2004,6073,4
66,2002,16041,2
70,2014,13011,3
71,2000,15021,3
72,2012,16121,3
99,2010,16061,1
70,2006,6042,4
77,2009,16061,5
87,2014,6041,2
76,2010,6051,3
75,2006,6061,5
83,2013,16051,4
94,2009,6092,1
63,2003,6053,2
29,2006,6062,1
91,2001,16031,2
101,2013,6092,1
74,2009,6062,3
102,2000,6032,1
89,2012,6041,5
31,2002,6092,1
50,2009,6044,1
56,2013,6012,2
69,2014,6112,3
92,1999,15021,1
77,2005,6022,5
73,2005,6074,2
66,2009,16062,2
65,2010,16052,4
65,2000,16063,3
40,2000,6041,1
40,1999,6062,1
57,2002,16041,1
60,2010,6112,2
64,2000,6062,1
61,2004,14022,1
68,2014,6122,3
57,2010,15021,2
57,2005,14021,3
80,2005,6092,6
70,2008,15021,5
81,1998,16061,3
80,2000,13012,8
90,2011,6033,3
71,2003,16063,3
91,2012,6132,4
61,2007,16041,1
78,2012,16121,3
48,2002,6131,2
94,2011,14021,1
29,1999,6034,1
